School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Teacher Count,Total New Teachers With 1 3 Years Experience,Percent Of Teachers With 1 3 Years Experience,Total New Teachers With Less Than 1 Year Experience,Percent Of Teachers With Less Than 1 Year Experience
20232024,100,PULASKI,536,Somerset Independent,090,Meece Middle School,536090,100536090,210543001311,SESC,907,A1,30,6,20.00,2,6.70
20232024,019,CAMPBELL,537,Southgate Independent,,All Schools,537000,,,NKCES,905,,19,2,10.50,3,15.80
20232024,019,CAMPBELL,537,Southgate Independent,010,Southgate Public School,537010,019537010,210546001313,NKCES,905,A1,19,2,10.50,3,15.80
20232024,108,SPENCER,541,Spencer County,,All Schools,541000,,,OVEC,906,,180,25,13.90,9,5.00
20232024,108,SPENCER,541,Spencer County,040,Spencer County Elementary School,541040,108541040,210549001314,OVEC,906,A1,39,4,10.30,1,2.60
20232024,108,SPENCER,541,Spencer County,041,Spencer County Middle School,541041,108541041,210549001871,OVEC,906,A1,39,8,20.50,1,2.60
20232024,108,SPENCER,541,Spencer County,042,Hillview Academy,541042,108541042,210549002051,OVEC,906,A5,3,0,0.00,1,33.30
20232024,108,SPENCER,541,Spencer County,043,Spencer County Early Learning Center,541043,108541043,210549002533,OVEC,906,A4,7,3,42.90,0,0.00
20232024,108,SPENCER,541,Spencer County,044,Taylorsville Elementary School,541044,108541044,210549002018,OVEC,906,A1,36,4,11.10,3,8.30
20232024,108,SPENCER,541,Spencer County,050,Spencer County High School,541050,108541050,210549001315,OVEC,906,A1,56,6,10.70,3,5.40
20232024,109,TAYLOR,545,Taylor County,,All Schools,545000,,,GRREC,902,,115,8,7.00,0,0.00
20232024,109,TAYLOR,545,Taylor County,005,Taylor County Primary Center,545005,109545005,210552002431,GRREC,902,A1,21,4,19.00,0,0.00
20232024,109,TAYLOR,545,Taylor County,020,Taylor County Elementary School,545020,109545020,210552001317,GRREC,902,A1,28,2,7.10,0,0.00
20232024,109,TAYLOR,545,Taylor County,030,Taylor County High School,545030,109545030,210552001318,GRREC,902,A1,38,1,2.60,0,0.00
20232024,109,TAYLOR,545,Taylor County,040,Taylor County Middle School,545040,109545040,210552001319,GRREC,902,A1,26,1,3.80,0,0.00
20232024,109,TAYLOR,545,Taylor County,075,Lakeview Academy,545075,109545075,210552002495,GRREC,902,A5,2,0,0.00,0,0.00
20232024,110,TODD,551,Todd County,,All Schools,551000,,,GRREC,902,,106,12,11.30,6,5.70
20232024,110,TODD,551,Todd County,005,North Todd Elementary School,551005,110551005,210555001600,GRREC,902,A1,24,3,12.50,0,0.00
20232024,110,TODD,551,Todd County,015,South Todd Elementary School,551015,110551015,210555001601,GRREC,902,A1,27,4,14.80,1,3.70
20232024,110,TODD,551,Todd County,017,Horizons High School,551017,110551017,210555002034,GRREC,902,A5,1,0,0.00,0,0.00
20232024,110,TODD,551,Todd County,023,Todd County Virtual Academy,551023,110551023,210555002580,GRREC,902,A8,1,0,0.00,0,0.00
20232024,110,TODD,551,Todd County,025,Todd County Day Treatment,551025,110551025,210555002581,GRREC,902,A6,1,0,0.00,0,0.00
20232024,110,TODD,551,Todd County,080,Todd County Middle School,551080,110551080,210555001324,GRREC,902,A1,23,1,4.30,2,8.70
20232024,110,TODD,551,Todd County,095,Todd County Central High School,551095,110551095,210555001325,GRREC,902,A1,29,4,13.80,3,10.30
20232024,111,TRIGG,555,Trigg County,,All Schools,555000,,,WKEC,908,,150,16,10.70,10,6.70
20232024,111,TRIGG,555,Trigg County,013,Trigg County Primary School,555013,111555013,210558002093,WKEC,908,A1,36,3,8.30,0,0.00
20232024,111,TRIGG,555,Trigg County,014,Trigg County Intermediate School,555014,111555014,210558002167,WKEC,908,A1,37,1,2.70,2,5.40
20232024,111,TRIGG,555,Trigg County,020,Harbor Academy and Virtual School,555020,111555020,210558002534,WKEC,908,A5,1,0,0.00,0,0.00
20232024,111,TRIGG,555,Trigg County,050,Trigg County Middle School,555050,111555050,210558001328,WKEC,908,A1,31,5,16.10,4,12.90
20232024,111,TRIGG,555,Trigg County,070,Trigg County High School,555070,111555070,210558001329,WKEC,908,A1,45,7,15.60,4,8.90
20232024,112,TRIMBLE,561,Trimble County,,All Schools,561000,,,OVEC,906,,55,9,16.40,6,10.90
20232024,112,TRIMBLE,561,Trimble County,010,Bedford Elementary School,561010,112561010,210561001330,OVEC,906,A1,13,2,15.40,1,7.70
20232024,112,TRIMBLE,561,Trimble County,020,Milton Elementary School,561020,112561020,210561001332,OVEC,906,A1,10,1,10.00,1,10.00
20232024,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,OVEC,906,A1,32,6,18.80,4,12.50
20232024,113,UNION,565,Union County,,All Schools,565000,,,WKEC,908,,126,20,15.90,11,8.70
20232024,113,UNION,565,Union County,015,Union County Preschool and Headstart,565015,113565015,210564002447,WKEC,908,A4,2,0,0.00,1,50.00
20232024,113,UNION,565,Union County,020,Morganfield Elementary School,565020,113565020,210564001334,WKEC,908,A1,20,2,10.00,2,10.00
20232024,113,UNION,565,Union County,021,Union County Learning Academy,565021,113565021,210564001872,WKEC,908,A5,2,0,0.00,0,0.00
20232024,113,UNION,565,Union County,050,Sturgis Elementary School,565050,113565050,210564001336,WKEC,908,A1,21,4,19.00,0,0.00
20232024,113,UNION,565,Union County,055,Union County Middle School,565055,113565055,210564001602,WKEC,908,A1,26,3,11.50,3,11.50
20232024,113,UNION,565,Union County,065,Union County High School,565065,113565065,210564001338,WKEC,908,A1,41,8,19.50,5,12.20
20232024,113,UNION,565,Union County,070,Uniontown Elementary School,565070,113565070,210564001339,WKEC,908,A1,14,3,21.40,0,0.00
20232024,008,BOONE,567,Walton-Verona Independent,,All Schools,567000,,,NKCES,905,,108,11,10.20,1,0.90
20232024,008,BOONE,567,Walton-Verona Independent,010,Walton-Verona Elementary School,567010,008567010,210570001341,NKCES,905,A1,35,5,14.30,0,0.00
20232024,008,BOONE,567,Walton-Verona Independent,015,Walton-Verona Middle School,567015,008567015,210570002191,NKCES,905,A1,30,2,6.70,0,0.00
20232024,008,BOONE,567,Walton-Verona Independent,020,Walton-Verona High School,567020,008567020,210570001342,NKCES,905,A1,39,3,7.70,1,2.60
20232024,008,BOONE,567,Walton-Verona Independent,025,Walton - Verona Early Childhood Center,567025,008567025,210570002488,NKCES,905,A4,4,1,25.00,0,0.00
20232024,114,WARREN,571,Warren County,,All Schools,571000,,,GRREC,902,,941,201,21.40,53,5.60
20232024,114,WARREN,571,Warren County,002,South Warren Middle School,571002,114571002,210573002298,GRREC,902,A1,42,7,16.70,1,2.40
20232024,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,A1,80,20,25.00,4,5.00
20232024,114,WARREN,571,Warren County,010,Alvaton Elementary,571010,114571010,210573001343,GRREC,902,A1,35,4,11.40,2,5.70
20232024,114,WARREN,571,Warren County,015,Briarwood Elementary School,571015,114571015,210573001909,GRREC,902,A1,33,5,15.20,2,6.10
20232024,114,WARREN,571,Warren County,016,Lighthouse Academy,571016,114571016,210573001926,GRREC,902,A5,4,0,0.00,0,0.00
20232024,114,WARREN,571,Warren County,018,Plano Elementary,571018,114571018,210573002035,GRREC,902,A1,34,7,20.60,3,8.80
20232024,114,WARREN,571,Warren County,020,Beacon Academy,571020,114571020,210573002410,GRREC,902,A5,4,0,0.00,0,0.00
20232024,114,WARREN,571,Warren County,025,Jennings Creek Elementary,571025,114571025,210573002465,GRREC,902,A1,34,10,29.40,8,23.50
20232024,114,WARREN,571,Warren County,030,Jody Richards Elementary,571030,114571030,210573002327,GRREC,902,A1,30,7,23.30,1,3.30
20232024,114,WARREN,571,Warren County,040,Bristow Elementary,571040,114571040,210573001344,GRREC,902,A1,33,9,27.30,3,9.10
20232024,114,WARREN,571,Warren County,070,Cumberland Trace Elementary,571070,114571070,210573001346,GRREC,902,A1,32,5,15.60,2,6.30
20232024,114,WARREN,571,Warren County,075,Drakes Creek Middle School,571075,114571075,210573001603,GRREC,902,A1,39,5,12.80,0,0.00
20232024,114,WARREN,571,Warren County,080,Lost River Elementary,571080,114571080,210573001164,GRREC,902,A1,33,6,18.20,5,15.20
20232024,114,WARREN,571,Warren County,090,Jackson Academy,571090,114571090,210573002492,GRREC,902,A5,4,1,25.00,0,0.00
20232024,114,WARREN,571,Warren County,100,William H. Natcher Elementary,571100,114571100,210573001691,GRREC,902,A1,40,8,20.00,3,7.50
20232024,114,WARREN,571,Warren County,110,North Warren Elementary,571110,114571110,210573001347,GRREC,902,A1,23,5,21.70,0,0.00
20232024,114,WARREN,571,Warren County,130,Oakland Elementary,571130,114571130,210573001348,GRREC,902,A1,23,6,26.10,2,8.70
20232024,114,WARREN,571,Warren County,140,Rich Pond Elementary,571140,114571140,210573001349,GRREC,902,A1,37,9,24.30,2,5.40
20232024,114,WARREN,571,Warren County,150,Richardsville Elementary,571150,114571150,210573001350,GRREC,902,A1,25,11,44.00,1,4.00
20232024,114,WARREN,571,Warren County,170,Rockfield Elementary,571170,114571170,210573001351,GRREC,902,A1,36,12,33.30,1,2.80
20232024,114,WARREN,571,Warren County,175,Henry F. Moss Middle School,571175,114571175,210573001604,GRREC,902,A1,40,10,25.00,2,5.00
20232024,114,WARREN,571,Warren County,200,Warren Elementary,571200,114571200,210573001352,GRREC,902,A1,26,11,42.30,0,0.00
20232024,114,WARREN,571,Warren County,205,Warren East Middle School,571205,114571205,210573001605,GRREC,902,A1,32,8,25.00,4,12.50
20232024,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,A1,60,14,23.30,5,8.30
20232024,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,A1,57,12,21.10,0,0.00
20232024,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,A1,82,8,9.80,1,1.20
20232024,114,WARREN,571,Warren County,245,GEO International High School,571245,114571245,210573002427,GRREC,902,A5,12,1,8.30,1,8.30
20232024,114,WARREN,571,Warren County,300,Rivendell Elementary,571300,114571300,210573000828,GRREC,902,A5,5,0,0.00,0,0.00
20232024,114,WARREN,571,Warren County,305,Rivendell High School,571305,114571305,210573000839,GRREC,902,A5,4,0,0.00,0,0.00
20232024,114,WARREN,571,Warren County,455,Warren County Day Treatment,571455,114571455,210573001540,GRREC,902,A6,2,0,0.00,0,0.00
20232024,115,WASHINGTON,575,Washington County,,All Schools,575000,,,CKEC,901,,110,12,10.90,9,8.20
20232024,115,WASHINGTON,575,Washington County,021,Commander Academy,575021,115575021,210576002358,CKEC,901,A5,2,0,0.00,0,0.00
20232024,115,WASHINGTON,575,Washington County,031,North Washington Elementary School,575031,115575031,210576001873,CKEC,901,A1,30,3,10.00,2,6.70
20232024,115,WASHINGTON,575,Washington County,034,Washington County Middle School,575034,115575034,210576002047,CKEC,901,A1,18,0,0.00,0,0.00
20232024,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,A1,35,4,11.40,4,11.40
20232024,115,WASHINGTON,575,Washington County,080,Washington County Elementary School,575080,115575080,210576001359,CKEC,901,A1,25,5,20.00,3,12.00
20232024,116,WAYNE,581,Wayne County,,All Schools,581000,,,SESC,907,,182,36,19.80,15,8.20
20232024,116,WAYNE,581,Wayne County,051,Wayne County Middle School,581051,116581051,210579002020,SESC,907,A1,44,10,22.70,3,6.80
20232024,116,WAYNE,581,Wayne County,060,Wayne County Learning Academy,581060,116581060,210579002403,SESC,907,A5,3,0,0.00,0,0.00
20232024,116,WAYNE,581,Wayne County,170,Lake Cumberland Youth Development Center,581170,116581170,210579001361,SESC,907,A6,3,0,0.00,0,0.00
20232024,116,WAYNE,581,Wayne County,180,Otter Creek Academy,581180,116581180,210579002250,SESC,907,A6,4,0,0.00,0,0.00
20232024,116,WAYNE,581,Wayne County,190,Monticello Elementary School,581190,116581190,210579002346,SESC,907,A1,37,8,21.60,2,5.40
20232024,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,A1,57,7,12.30,6,10.50
20232024,116,WAYNE,581,Wayne County,430,Walker Early Learning Center,581430,116581430,210579001365,SESC,907,A1,16,5,31.30,2,12.50
20232024,116,WAYNE,581,Wayne County,437,Bell Elementary School,581437,116581437,210579001367,SESC,907,A1,18,6,33.30,2,11.10
20232024,117,WEBSTER,585,Webster County,,All Schools,585000,,,WKEC,908,,121,25,20.70,7,5.80
20232024,117,WEBSTER,585,Webster County,020,Clay Elementary School,585020,117585020,210582001369,WKEC,908,A1,13,2,15.40,0,0.00
20232024,117,WEBSTER,585,Webster County,050,Dixon Elementary School,585050,117585050,210582001370,WKEC,908,A1,17,4,23.50,0,0.00
20232024,117,WEBSTER,585,Webster County,060,Providence Elementary School,585060,117585060,210582002188,WKEC,908,A1,13,0,0.00,1,7.70
20232024,117,WEBSTER,585,Webster County,090,Sebree Elementary School,585090,117585090,210582001372,WKEC,908,A1,18,4,22.20,4,22.20
20232024,117,WEBSTER,585,Webster County,125,Webster County Middle School,585125,117585125,210582002348,WKEC,908,A1,23,5,21.70,1,4.30
20232024,117,WEBSTER,585,Webster County,130,Webster County High School,585130,117585130,210582001374,WKEC,908,A1,37,10,27.00,1,2.70
20232024,118,WHITLEY,591,Whitley County,,All Schools,591000,,,SESC,907,,267,46,17.20,12,4.50
20232024,118,WHITLEY,591,Whitley County,010,Colonel Academy,591010,118591010,210588002497,SESC,907,A8,1,0,0.00,0,0.00
20232024,118,WHITLEY,591,Whitley County,060,Boston Elementary School,591060,118591060,210588001376,SESC,907,A1,18,5,27.80,1,5.60
20232024,118,WHITLEY,591,Whitley County,061,Whitley Central Intermediate School,591061,118591061,210588002048,SESC,907,A1,29,3,10.30,2,6.90
20232024,118,WHITLEY,591,Whitley County,062,Whitley County East Elementary School,591062,118591062,210588002037,SESC,907,A1,15,6,40.00,0,0.00
20232024,118,WHITLEY,591,Whitley County,225,Whitley County Alternative School,591225,118591225,210588001262,SESC,907,A5,3,0,0.00,0,0.00
20232024,118,WHITLEY,591,Whitley County,290,Oak Grove Elementary School,591290,118591290,210588001381,SESC,907,A1,30,6,20.00,2,6.70
20232024,118,WHITLEY,591,Whitley County,320,Pleasant View Elementary School,591320,118591320,210588001383,SESC,907,A1,15,3,20.00,1,6.70
20232024,118,WHITLEY,591,Whitley County,350,Whitley County North Elementary School,591350,118591350,210588000546,SESC,907,A1,23,2,8.70,1,4.30
20232024,118,WHITLEY,591,Whitley County,365,Whitley County Central Primary School,591365,118591365,210588001621,SESC,907,A1,28,5,17.90,1,3.60
20232024,118,WHITLEY,591,Whitley County,430,Whitley County High School,591430,118591430,210588001386,SESC,907,A1,65,8,12.30,2,3.10
20232024,118,WHITLEY,591,Whitley County,435,Whitley County Middle School,591435,118591435,210588001387,SESC,907,A1,40,8,20.00,2,5.00
20232024,118,WHITLEY,592,Williamsburg Independent,,All Schools,592000,,,SESC,907,,39,5,12.80,1,2.60
20232024,118,WHITLEY,592,Williamsburg Independent,012,Williamsburg City School,592012,118592012,210591001939,SESC,907,A1,39,5,12.80,1,2.60
20232024,041,GRANT,593,Williamstown Independent,,All Schools,593000,,,NKCES,905,,71,21,29.60,1,1.40
20232024,041,GRANT,593,Williamstown Independent,010,Williamstown Elementary,593010,041593010,210594001392,NKCES,905,A1,21,5,23.80,1,4.80
20232024,041,GRANT,593,Williamstown Independent,020,Williamstown Jr. High,593020,041593020,210594001393,NKCES,905,A1,20,8,40.00,0,0.00
20232024,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,A1,27,8,29.60,0,0.00
20232024,041,GRANT,593,Williamstown Independent,040,Williamstown Head Start Preschool,593040,041593040,210594002260,NKCES,905,A4,3,0,0.00,0,0.00
20232024,119,WOLFE,595,Wolfe County,,All Schools,595000,,,KVEC,904,,93,17,18.30,2,2.20
20232024,119,WOLFE,595,Wolfe County,140,Dessie Scott School,595140,119595140,210597002380,KVEC,904,A6,2,0,0.00,0,0.00
20232024,119,WOLFE,595,Wolfe County,205,Red River Valley Elementary School,595205,119595205,210597001394,KVEC,904,A1,10,2,20.00,0,0.00
20232024,119,WOLFE,595,Wolfe County,220,Rogers Elementary School,595220,119595220,210597001395,KVEC,904,A1,11,1,9.10,0,0.00
20232024,119,WOLFE,595,Wolfe County,310,Campton Elementary School,595310,119595310,210597001396,KVEC,904,A1,26,7,26.90,0,0.00
20232024,119,WOLFE,595,Wolfe County,312,Success Academy,595312,119595312,210597002369,KVEC,904,A5,1,0,0.00,0,0.00
20232024,119,WOLFE,595,Wolfe County,315,Wolfe County Middle School,595315,119595315,210597001693,KVEC,904,A1,17,4,23.50,0,0.00
20232024,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,A1,26,3,11.50,2,7.70
20232024,120,WOODFORD,601,Woodford County,,All Schools,601000,,,CKEC,901,,273,42,15.40,24,8.80
20232024,120,WOODFORD,601,Woodford County,013,Safe Harbor Academy,601013,120601013,210600001840,CKEC,901,A5,5,0,0.00,0,0.00
20232024,120,WOODFORD,601,Woodford County,050,Southside Elementary School,601050,120601050,210600000284,CKEC,901,A1,38,4,10.50,1,2.60
20232024,120,WOODFORD,601,Woodford County,075,Simmons Elementary School,601075,120601075,210600001403,CKEC,901,A1,32,7,21.90,2,6.30
20232024,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,A1,81,13,16.00,5,6.20
20232024,120,WOODFORD,601,Woodford County,085,Woodford County Middle School,601085,120601085,210600001405,CKEC,901,A1,56,12,21.40,8,14.30
20232024,120,WOODFORD,601,Woodford County,090,Huntertown Elementary School,601090,120601090,210600001468,CKEC,901,A1,31,3,9.70,5,16.10
20232024,120,WOODFORD,601,Woodford County,120,Northside Elementary School,601120,120601120,210600000320,CKEC,901,A1,30,3,10.00,3,10.00
20232024,073,MADISON,606,Model Laboratory Schools at EKU,,All Schools,606000,,,,,,3,0,0.00,0,0.00
20232024,073,MADISON,606,Model Laboratory Schools at EKU,450,Model Elementary,606450,073606450,210029102509,,,B1,1,0,0.00,0,0.00
20232024,073,MADISON,606,Model Laboratory Schools at EKU,460,Model High School,606460,073606460,210029102510,,,B1,2,0,0.00,0,0.00
20232024,037,FRANKLIN,777,Kentucky Tech System,,All Schools,777000,,,,,,22,2,9.10,1,4.50
20232024,037,FRANKLIN,777,Kentucky Tech System,005,Estill County Area Technology Center,777005,037777005,210028902519,,,C2,1,0,0.00,0,0.00
20232024,037,FRANKLIN,777,Kentucky Tech System,100,Barren County Area Technology Center,777100,037777100,210028902161,,,C2,3,1,33.30,0,0.00
20232024,037,FRANKLIN,777,Kentucky Tech System,106,Bullitt County Area Technology Center,777106,037777106,210028902176,,,C2,4,0,0.00,0,0.00
20232024,037,FRANKLIN,777,Kentucky Tech System,112,Clark County Area Technology Center,777112,037777112,210028902062,,,C2,2,1,50.00,0,0.00
20232024,037,FRANKLIN,777,Kentucky Tech System,118,Garrard County Area Technology Center,777118,037777118,210028902042,,,C2,2,0,0.00,0,0.00
20232024,037,FRANKLIN,777,Kentucky Tech System,120,Greenup County Area Technology Center,777120,037777120,210028902170,,,C2,1,0,0.00,1,100.00
20232024,037,FRANKLIN,777,Kentucky Tech System,123,Trailblazer Academy,777123,037777123,210028902091,,,C2,1,0,0.00,0,0.00
20232024,037,FRANKLIN,777,Kentucky Tech System,129,Leslie County Area Technology Center,777129,037777129,210028902059,,,C2,1,0,0.00,0,0.00
20232024,037,FRANKLIN,777,Kentucky Tech System,136,Mayfield/Graves County Area Tech Center,777136,037777136,210028902138,,,C2,1,0,0.00,0,0.00
